dwr_name,water,area,unit,county,species,species_raw,quantity,length_in,stock_date,source_year,dup_index,dup_total,qa_flag
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,6903,1.55,2019-09-11,2019,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,6903,1.55,2019-09-11,2019,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,4996,3.25,2020-04-21,2020,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3074,3.25,2020-04-21,2020,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,6246,2.02,2020-09-08,2020,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,6246,2.02,2020-09-08,2020,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,9588,2.41,2020-10-01,2020,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5430,4.17,2021-05-11,2021,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3620,4.17,2021-05-11,2021,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5049,2.13,2021-09-03,2021,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5049,2.13,2021-09-03,2021,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3271,3.99,2022-05-19,2022,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5009,3.99,2022-05-19,2022,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5085,2.04,2022-09-13,2022,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5085,2.04,2022-09-13,2022,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3066,2.62,2023-04-17,2023,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5110,2.62,2023-04-17,2023,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5076,1.97,2023-09-14,2023,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5076,1.97,2023-09-14,2023,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5146,3.17,2024-05-01,2024,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3154,3.17,2024-05-01,2024,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,4030,1.64,2024-09-18,2024,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,4029,1.64,2024-09-18,2024,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5000,2.97,2025-04-23,2025,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3000,2.8,2025-04-23,2025,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,6003,1.9,2025-09-04,2025,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,6003,1.9,2025-09-04,2025,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5100,2.12,2025-09-18,2025,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5100,2.12,2025-09-18,2025,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3046,3.28,2026-05-06,2026,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5052,3.28,2026-05-06,2026,1,1,
SHORT L,Short Lake,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,497,2.2,2007-09-18,2007,1,1,
SHORT L,Short Lake,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,502,2.13,2008-09-23,2008,1,1,
SHORT L,Short Lake,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,498,2.09,2009-09-16,2009,1,1,
SHORT L,Short Lake,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,212,2.1,2010-09-13,2010,1,1,
SHORT L,Short Lake,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,288,1.54,2010-09-13,2010,1,1,
SHORT L,Short Lake,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,510,1.83,2011-09-20,2011,1,1,
SHORT L,Short Lake,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,301,2.14,2012-09-19,2012,1,1,
SHORT L,Short Lake,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,429,2.05,2013-09-16,2013,1,1,
SHORT L,Short Lake,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,408,1.85,2014-09-10,2014,1,1,
SHORT L,Short Lake,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,305,1.92,2015-09-18,2015,1,1,
SHORT L,Short Lake,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,309,1.82,2016-09-19,2016,1,1,
SHORT L,Short Lake,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,300,2.43,2018-10-01,2018,1,1,
SHORT L,Short Lake,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,274,1.73,2019-09-25,2019,1,1,
SHORT L,Short Lake,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,299,2.12,2020-09-23,2020,1,1,
SHORT L,Short Lake,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,300,2.32,2021-09-20,2021,1,1,
SHORT L,Short Lake,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,320,2.07,2022-09-26,2022,1,1,
SHORT L,Short Lake,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,200,1.79,2023-09-18,2023,1,1,
SHORT L,Short Lake,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,300,1.69,2024-09-26,2024,1,1,
SHORT L,Short Lake,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,300,2.65,2025-08-20,2025,1,1,
SHORT L,Short Lake,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,300,2.6,2026-07-16,2026,1,1,
SKUNK CR,Skunk Creek,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,500,2.46,2007-10-25,2007,1,1,
SKUNK CREEK POND,Skunk Creek Pond,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,100,6.91,2015-10-20,2015,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,489,1.97,2002-10-09,2002,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,225,3.36,2003-08-06,2003,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,416,2.08,2003-10-07,2003,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,100,3.08,2004-07-09,2004,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,500,1.94,2005-10-04,2005,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,500,2.29,2006-10-12,2006,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,250,3.84,2007-07-10,2007,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,526,2.21,2008-09-23,2008,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,246,2.86,2009-07-08,2009,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,1002,2.0,2009-09-16,2009,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,1001,1.52,2010-09-13,2010,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,248,3.81,2011-08-08,2011,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,0,1.83,2011-09-20,2011,1,1,zero-quantity
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,1002,1.99,2011-09-20,2011,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,1030,2.4,2012-09-18,2012,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,254,3.04,2013-07-01,2013,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,1023,2.05,2013-09-16,2013,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,997,1.85,2014-09-10,2014,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,183,3.5,2015-06-30,2015,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,1015,1.92,2015-09-18,2015,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,147,3.55,2016-06-27,2016,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,1045,1.82,2016-09-19,2016,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,150,2.71,2017-06-26,2017,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,1052,1.6,2017-09-18,2017,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,1005,2.04,2018-10-01,2018,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,150,2.99,2019-07-10,2019,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,986,1.73,2019-09-25,2019,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,807,2.12,2020-09-23,2020,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,147,2.95,2021-07-06,2021,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,1000,1.71,2021-09-20,2021,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,512,2.07,2022-09-26,2022,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,149,2.87,2023-07-10,2023,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,512,1.31,2023-09-18,2023,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,500,1.68,2024-09-26,2024,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,499,2.0,2025-06-23,2025,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,147,2.81,2025-06-23,2025,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,74,2.87,2026-07-13,2026,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,113,2.6,2026-07-16,2026,1,1,
SOLITAIRE L NBS,Solitaire Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,387,2.05,2026-07-16,2026,1,1,
"BULLBERRY L, SOUTH",South Bullberry Lake,Boulder Mountain,,Wayne,Tigers,TIGER TROUT,50,3.84,2005-07-11,2005,1,1,
"BULLBERRY L, SOUTH",South Bullberry Lake,Boulder Mountain,,Wayne,Cutthroats,CUTTHROAT,200,1.94,2005-10-05,2005,1,1,
"BULLBERRY L, SOUTH",South Bullberry Lake,Boulder Mountain,,Wayne,Tigers,TIGER TROUT,100,4.04,2006-07-25,2006,1,1,
"BULLBERRY L, SOUTH",South Bullberry Lake,Boulder Mountain,,Wayne,Cutthroats,CUTTHROAT,360,2.29,2006-10-13,2006,1,1,
"BULLBERRY L, SOUTH",South Bullberry Lake,Boulder Mountain,,Wayne,Tigers,TIGER TROUT,100,4.08,2008-07-22,2008,1,1,
"BULLBERRY L, SOUTH",South Bullberry Lake,Boulder Mountain,,Wayne,Tigers,TIGER TROUT,100,3.74,2010-06-29,2010,1,1,
"BULLBERRY L, SOUTH",South Bullberry Lake,Boulder Mountain,,Wayne,Tigers,TIGER TROUT,100,3.73,2014-06-25,2014,1,1,
"BULLBERRY L, SOUTH",South Bullberry Lake,Boulder Mountain,,Wayne,Tigers,TIGER TROUT,102,3.58,2016-05-25,2016,1,1,
"BULLBERRY L, SOUTH",South Bullberry Lake,Boulder Mountain,,Wayne,Brookies,BROOK TROUT,52,2.13,2016-06-27,2016,1,1,
"BULLBERRY L, SOUTH",South Bullberry Lake,Boulder Mountain,,Wayne,Brookies,BROOK TROUT,51,3.03,2018-07-10,2018,1,1,
"BULLBERRY L, SOUTH",South Bullberry Lake,Boulder Mountain,,Wayne,Tigers,TIGER TROUT,101,2.85,2018-07-10,2018,1,1,
"BULLBERRY L, SOUTH",South Bullberry Lake,Boulder Mountain,,Wayne,Brookies,BROOK TROUT,53,2.32,2020-05-21,2020,1,1,
"BULLBERRY L, SOUTH",South Bullberry Lake,Boulder Mountain,,Wayne,Tigers,TIGER TROUT,103,2.45,2020-05-21,2020,1,1,
"BULLBERRY L, SOUTH",South Bullberry Lake,Boulder Mountain,,Wayne,Brookies,BROOK TROUT,101,2.79,2022-06-15,2022,1,1,
"BULLBERRY L, SOUTH",South Bullberry Lake,Boulder Mountain,,Wayne,Tigers,TIGER TROUT,51,2.69,2022-06-15,2022,1,1,
"BULLBERRY L, SOUTH",South Bullberry Lake,Boulder Mountain,,Wayne,Brookies,BROOK TROUT,107,2.96,2024-07-15,2024,1,1,
"BULLBERRY L, SOUTH",South Bullberry Lake,Boulder Mountain,,Wayne,Tigers,TIGER TROUT,61,2.91,2024-07-15,2024,1,1,
"BULLBERRY L, SOUTH",South Bullberry Lake,Boulder Mountain,,Wayne,Brookies,BROOK TROUT,101,2.85,2026-07-07,2026,1,1,
"BULLBERRY L, SOUTH",South Bullberry Lake,Boulder Mountain,,Wayne,Tigers,TIGER TROUT,51,2.75,2026-07-07,2026,1,1,
"ELKHORN L, SOUTH",South Elkhorn Lake,Thousand Lake Mountain,,Wayne,Brookies,BROOK TROUT,108,2.86,2002-07-23,2002,1,1,
"ELKHORN L, SOUTH",South Elkhorn Lake,Thousand Lake Mountain,,Wayne,Brookies,BROOK TROUT,100,2.92,2003-07-31,2003,1,1,
"ELKHORN L, SOUTH",South Elkhorn Lake,Thousand Lake Mountain,,Wayne,Brookies,BROOK TROUT,105,2.45,2004-07-22,2004,1,1,
"ELKHORN L, SOUTH",South Elkhorn Lake,Thousand Lake Mountain,,Wayne,Brookies,BROOK TROUT,98,3.04,2005-08-02,2005,1,1,
"HEART L, SOUTH NBS",South Heart Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,1850,3.84,2005-07-11,2005,1,1,
"HEART L, SOUTH NBS",South Heart Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,0,1.94,2005-10-05,2005,1,1,zero-quantity
"HEART L, SOUTH NBS",South Heart Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,100,4.04,2006-07-25,2006,1,1,
"HEART L, SOUTH NBS",South Heart Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,100,4.08,2008-07-22,2008,1,1,
"HEART L, SOUTH NBS",South Heart Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,100,3.74,2010-06-29,2010,1,1,
"HEART L, SOUTH NBS",South Heart Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,50,3.73,2014-06-25,2014,1,1,
"HEART L, SOUTH NBS",South Heart Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,51,3.58,2016-05-25,2016,1,1,
"HEART L, SOUTH NBS",South Heart Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,50,2.85,2018-07-10,2018,1,1,
"HEART L, SOUTH NBS",South Heart Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,52,2.45,2020-05-21,2020,1,1,
"HEART L, SOUTH NBS",South Heart Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,51,2.69,2022-06-15,2022,1,1,
"HEART L, SOUTH NBS",South Heart Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,61,2.91,2024-07-15,2024,1,1,
"HEART L, SOUTH NBS",South Heart Lake,Boulder Mountain,North Boulder Slope,Wayne,Tigers,TIGER TROUT,51,2.75,2026-07-07,2026,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,504,2.88,2002-07-08,2002,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,500,2.62,2003-07-06,2003,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,507,2.34,2004-07-12,2004,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,493,2.33,2005-07-10,2005,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,504,2.88,2006-07-10,2006,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,503,3.22,2007-07-12,2007,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,510,3.2,2008-07-07,2008,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,519,2.89,2009-07-15,2009,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,503,3.34,2010-07-07,2010,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,510,3.48,2011-07-28,2011,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,502,2.41,2012-07-06,2012,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,503,2.57,2013-07-01,2013,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,362,2.13,2016-06-27,2016,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Tigers,TIGER TROUT,49,3.55,2016-06-27,2016,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,365,2.39,2017-06-26,2017,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Tigers,TIGER TROUT,50,2.71,2017-06-26,2017,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,353,2.95,2018-06-25,2018,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Tigers,TIGER TROUT,51,2.71,2018-06-25,2018,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,356,2.85,2019-07-03,2019,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Tigers,TIGER TROUT,52,2.89,2019-07-03,2019,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,358,2.69,2020-07-01,2020,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Tigers,TIGER TROUT,55,2.84,2020-07-01,2020,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,346,2.76,2021-07-06,2021,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,347,2.96,2022-07-07,2022,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Tigers,TIGER TROUT,45,2.82,2022-07-07,2022,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,355,2.57,2023-07-10,2023,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Tigers,TIGER TROUT,53,2.87,2023-07-10,2023,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,347,2.62,2024-06-24,2024,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Tigers,TIGER TROUT,52,2.68,2024-06-24,2024,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,354,2.97,2025-06-23,2025,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Tigers,TIGER TROUT,44,2.81,2025-06-23,2025,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,349,2.93,2026-07-13,2026,1,1,
SPECTACLE L BTS,Spectacle Lake,Boulder Mountain,Boulder Top (south),Garfield,Tigers,TIGER TROUT,53,2.87,2026-07-13,2026,1,1,
SPRING CR,Spring Creek,Boulder Mountain,,Wayne,Browns,BROWN TROUT,599,7.72,2002-06-05,2002,1,1,
SPRING CR,Spring Creek,Boulder Mountain,,Wayne,Browns,BROWN TROUT,506,8.18,2003-07-07,2003,1,1,
SPRING CR,Spring Creek,Boulder Mountain,,Wayne,Browns,BROWN TROUT,654,6.71,2005-08-04,2005,1,1,
SPRING L,Spring Lake,Unclassified,,Wayne,Channel catfish,CHANNEL CATFISH,3000,2.48,2020-09-15,2020,1,1,
SPRING L,Spring Lake,Unclassified,,Wayne,Brookies,BROOK TROUT,201,15.51,2021-02-04,2021,1,1,
SPRING L,Spring Lake,Unclassified,,Wayne,Browns,BROWN TROUT,201,10.47,2021-02-04,2021,1,1,
SURVEYORS L BTN,Surveyors Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,147,2.88,2002-07-08,2002,1,1,
SURVEYORS L BTN,Surveyors Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,153,2.62,2003-07-06,2003,1,1,
SURVEYORS L BTN,Surveyors Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,156,2.34,2004-07-12,2004,1,1,
SURVEYORS L BTN,Surveyors Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,155,2.34,2005-07-10,2005,1,1,
SURVEYORS L BTN,Surveyors Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,147,2.88,2006-07-10,2006,1,1,
SURVEYORS L BTN,Surveyors Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,150,3.22,2007-07-12,2007,1,1,
SURVEYORS L BTN,Surveyors Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,255,3.2,2008-07-07,2008,1,1,
SURVEYORS L BTN,Surveyors Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,260,2.89,2009-07-15,2009,1,1,
SURVEYORS L BTN,Surveyors Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,263,2.62,2010-07-12,2010,1,1,
SURVEYORS L BTN,Surveyors Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,257,3.27,2011-07-28,2011,1,1,
SURVEYORS L BTN,Surveyors Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,249,2.47,2012-07-06,2012,1,1,
SURVEYORS L BTN,Surveyors Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,260,2.55,2013-07-01,2013,1,1,
SURVEYORS L BTN,Surveyors Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,105,2.97,2015-06-29,2015,1,1,
SURVEYORS L BTN,Surveyors Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,150,2.27,2016-06-27,2016,1,1,
SURVEYORS L BTN,Surveyors Lake,Boulder Mountain,Boulder Top (north),Garfield,Tigers,TIGER TROUT,49,3.55,2016-06-27,2016,1,1,
SURVEYORS L BTN,Surveyors Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,105,2.55,2017-06-26,2017,1,1,
